id,src,ref,hyp,seq_logprob,tng_count,rt,chrf2,comet,label
1073,But this has in it -- what I did is I took this code -- the code has standard letters that we use for symbolizing it -- and I wrote my business card onto a piece of DNA and amplified it 10 to the 22 times .,Nhưng trong nó -- điều mà tôi làm là tôi hình thành nên mật mã này -- mật mã có những kí tự tiêu chuẩn chúng ta dùng để tượng trưng hoá nó -- và tôi viết thẻ kinh doanh của tôi trên một mẩu ADN và khuếch đại nó lên 10 đến 22 lần .,Nhưng điều này có trong nó -- cái tôi làm là tôi lấy mã hoá này -- mã hoá có những lá thư tiêu chuẩn mà chúng tôi sử dụng để biểu tượng hoá nó -- và tôi đã viết thẻ kinh doanh của tôi lên một mảnh ADN và kéo nó lên 10 đến 22 lần .,-0.8549236059188843,0,1,43.42956481783242,,
1074,"So if anyone would like a hundred million copies of my business card , I have plenty for everyone in the room , and , in fact , everyone in the world , and it &apos;s right here .","Nếu có ai đó thích hàng trăm triệu bản sao chép thẻ kinh doanh của tôi , tôi có thể đưa mọi người trong căn phòng này rất nhiều bản , và , trên thực tế , tất cả mọi người trên thế giới , và nó đang ở ngay đây .","Vì vậy nếu ai đó thích một trăm triệu bản ghi chép các thẻ kinh doanh của tôi , tôi có rất nhiều cho tất cả mọi người trong phòng , và thực tế , tất cả mọi người trên thế giới , và nó ở ngay đây .",-0.6126196980476379,0,1,43.42956481783242,,
1075,"If I had really been a egotist , I would have put it into a virus and released it in the room .","Nếu như tôi là một kẻ tự tôn tự phụ , tôi có thể đã biến nó thành một loại vi-rút và thả nó vào căn phòng này .","Nếu tôi thực sự là một nhà cầm quyền , tôi sẽ đặt nó vào một vi-rút và giải phóng nó trong phòng .",-0.7931864857673645,0,1,43.42956481783242,,
1076,So what was the next step ?,Vậy bước tiếp theo là gì ?,Vậy bước tiếp theo là gì ?,-0.3195970058441162,0,1,43.42956481783242,,
1077,Writing down the DNA was an interesting step .,Thiết lập một cấu trúc ADN là một bước thú vị .,Bài viết DNA là một bước thú vị .,-0.9548259377479552,0,1,43.42956481783242,,
1078,And that caused these cells -- that kept them happy for another billion years .,Và nó tạo nên những tế bào này -- làm những tế bào này tồn tại thêm 1 tỉ năm nữa .,Và điều đó gây ra những tế bào này -- giúp chúng vui vẻ trong một tỷ năm nữa .,-0.807178795337677,0,1,43.42956481783242,,
1079,"But then there was another really interesting step where things became completely different , which is these cells started exchanging and communicating information , so that they began to get communities of cells .","Nhưng tiếp sau đó , có một giai đoạn khác cũng rất thú vị khi mọi thứ trở nên hoàn toàn khác biệt , đó là lúc những tế bào này bắt đầu trao đổi và giao tiếp thông tin , và hình thành nên cộng đồng tế bào .","Nhưng sau đó có một bước khác rất thú vị khi mọi thứ trở nên hoàn toàn khác , đó là những tế bào này bắt đầu trao đổi và truyền thông thông tin , vì vậy họ bắt đầu có các cộng đồng tế bào .",-0.519189715385437,0,1,43.42956481783242,,
1080,"I don &apos;t know if you know this , but bacteria can actually exchange DNA .","Tôi không biết nếu các bạn biết điều này , nhưng vi khuẩn có thể thực sự trao đổi ADN .","Tôi không biết liệu bạn biết điều này , nhưng vi khuẩn có thể trao đổi DNA .",-0.462913453578949,0,1,43.42956481783242,,
1081,"Now that &apos;s why , for instance , antibiotic resistance has evolved .","Bởi vì vậy mà , ví dụ , sự kháng thuốc kháng sinh được hình thành .","Ví dụ , đó là lý do tại sao , kháng sinh đã tiến hoá .",-0.4704280197620392,0,1,43.42956481783242,,
1082,"Some bacteria figured out how to stay away from penicillin , and it went around sort of creating its little DNA information with other bacteria , and now we have a lot of bacteria that are resistant to penicillin , because bacteria communicate .","Một số loại vi khuẩn tìm ra cách kháng thuốc penicillin , và nó lan toả ra xung quanh trao đổi thông tin ADN của chúng với các vi khuẩn khác , và ngày nay chúng ta có rất nhiều loại vi khuẩn có khả năng kháng lại penicillin , bởi vì vi khuẩn truyền đạt thông tin ADN .","Một số vi khuẩn tìm ra cách để thoát khỏi cây bút , và nó đi xung quanh để tạo ra các thông tin nhỏ của nó với vi khuẩn khác , và bây giờ chúng ta có rất nhiều vi khuẩn kháng thuốc chống lại thuốc kháng khuẩn , bởi vì vi khuẩn giao tiếp .",-0.8010857105255127,0,1,43.42956481783242,,
1083,"Now what this communication allowed was communities to form that , in some sense , were in the same boat together ; they were synergistic .",Việc truyền đạt này cho phép các cộng đồng vi khuẩn có thể hình thành mà trong đó bao gồm những loại vi khuẩn cùng cảnh ngộ ; chúng hợp tác với nhau .,"Điều này cho phép các cộng đồng giao tiếp là hình thành , theo một cách nào đó , ở cùng một chiếc thuyền , chúng rất hợp tác .",-0.8389195799827576,0,1,43.42956481783242,,
1084,"So they survived or they failed together , which means that if a community was very successful , all the individuals in that community were repeated more and they were favored by evolution .","Và vì vậy , chúng cùng sống sót hay cùng chết dần , điều đó cũng có nghĩa là , nếu một cộng đồng phát triển tốt , tất cả cá nhân trong cộng đồng ấy lại tự sản sinh ra thêm nhiều cá thể và chúng tiến hoá theo hướng tích cực .","Vì vậy họ sống sót hay thất bại với nhau , điều đó có nghĩa là nếu một cộng đồng rất thành công , tất cả những cá nhân trong cộng đồng đó được lặp đi lặp đi lặp đi lặp đi lặp lại và họ được ủng hộ bởi tiến hoá .",-0.6798980236053467,3,1,43.42956481783242,,
1085,"Now the transition point happened when these communities got so close that , in fact , they got together and decided to write down the whole recipe for the community together on one string of DNA .","Thời điểm chuyển giao xảy ra khi những cộng đồng ấy gần gũi với nhau đến mức , trong thực tế , chúng cùng nhau hình thành nên một công thức cấu tạo chung cho cả quần thể trên một dãy ADN duy nhất .","Bây giờ sự chuyển đổi đã xảy ra khi những cộng đồng này trở nên gần như vậy , thực tế , họ đã cùng nhau và quyết định viết toàn bộ công thức cho cộng đồng với nhau trên một chuỗi ADN .",-0.7962621450424194,0,1,43.42956481783242,,
1086,And so the next stage that &apos;s interesting in life took about another billion years .,"Và vì vậy , quá trình tiếp theo rất thú vị trong sự sống mất khoảng 1 tỉ năm nữa .",Và vì vậy giai đoạn tiếp theo rất thú vị trong cuộc sống mất khoảng một tỉ năm nữa .,-0.7235658168792725,0,1,43.42956481783242,,
1087,"And at that stage , we have multi-cellular communities , communities of lots of different types of cells , working together as a single organism .","Và vào thời điểm ấy , chúng ta có quần thể đa tế bào , quần thể có vô số loại tế bào khác nhau , làm việc cùng nhau như một cơ quan duy nhất .","Và ở giai đoạn đó , chúng ta có nhiều cộng đồng tế bào khác nhau , làm việc với nhau như một sinh vật đơn lẻ .",-0.5356833934783936,0,1,43.42956481783242,,
1088,"And in fact , we &apos;re such a multi-cellular community .","Và trong thực tế , chúng ta chính là một quần thể đa tế bào .","Và thực tế , chúng ta là một cộng đồng đa bào .",-0.5059243440628052,0,1,43.42956481783242,,
1089,We have lots of cells that are not out for themselves anymore .,Chúng ta có rất nhiều tế bào mà chúng không thể tồn tại một cách riêng rẽ .,Chúng ta có rất nhiều tế bào không còn cho bản thân nữa .,-0.7461094260215759,0,1,43.42956481783242,,
1090,"Your skin cell is really useless without a heart cell , muscle cell , a brain cell and so on .","Tế bào da của mọi người sẽ không có tác dụng gì nếu thiếu sự tồn tại của thế bào tim , tế bào cơ , tế bào não và rất nhiều tế bào khác .","Các tế bào da của bạn thật sự vô dụng nếu không có tế bào tim , tế bào cơ bắp , một tế bào não và vân vân .",-0.5533197522163391,0,1,43.42956481783242,,
1091,"So these communities began to evolve so that the interesting level on which evolution was taking place was no longer a cell , but a community which we call an organism .","Do đó , những quần thể này bắt đầu tiến hoá khiến mức độ thú vị mà tiến hoá xảy ra không còn là trên một tế bào , mà trên một quần thể chúng ta gọi là cơ thể sống .","Những cộng đồng này bắt đầu tiến hoá điều thú vị trong đó tiến hoá không còn là một tế bào , mà là một cộng đồng mà chúng ta gọi là một sinh vật .",-0.6922898292541504,0,1,43.42956481783242,,
1092,Now the next step that happened is within these communities .,Quá trình tiếp theo xảy ra là ở trong những quần thể này .,Bây giờ bước tiếp theo xảy ra là trong những cộng đồng này .,-0.4732272028923034,0,1,43.42956481783242,,
1093,"These communities of cells , again , began to abstract information .","Những quần thể tế bào này , một lần nữa , bắt đầu chiết ra thông tin .","Những cộng đồng tế bào này , một lần nữa , bắt đầu với thông tin trừu tượng .",-0.4142675101757049,0,1,43.42956481783242,,
1094,And they began building very special structures that did nothing but process information within the community .,Và chúng bắt đầu hình thành nên những cấu hình đặc biệt có tác dụng không gì khác ngoài việc xử lí thông tin trong quần thể .,Và họ bắt đầu xây dựng những cấu trúc rất đặc biệt mà không có gì cả nhưng thông tin trong cộng đồng .,-0.5508028268814087,0,1,43.42956481783242,,
